timestep,location,flow,occupy,speed
16555,12,0,0,0
16555,13,0,0,0
16555,14,3,0,0
16555,15,3,0,0
16555,16,0,0,0
16555,17,0,0,0
16555,18,2,0,0
16555,19,1,0,0
16555,20,2,0,0
16555,21,1,0,0
16555,22,0,0,0
16555,23,1,0,0
16555,24,1,0,0
16555,25,0,0,0
16555,26,0,0,0
16555,27,7,0,0
16555,28,11,0,0
16555,29,7,0,0
16555,30,0,0,0
16555,31,0,0,0
16555,32,0,0,0
16555,33,0,0,0
16555,34,1,0,0
16555,35,4,0,0
16555,36,5,0,0
16555,37,10,0,0
16555,38,15,0,0
16555,39,15,0,0
16555,40,0,0,0
16555,41,1,0,0
16555,42,13,0,0
16555,43,24,0,0
16555,44,3,0,0
16555,45,0,0,0
16555,46,4,0,0
16856,0,0,0,0
16856,1,0,0,0
16856,2,0,0,0
16856,3,0,0,0
16856,4,34,0,0
16856,5,0,0,0
16856,6,0,0,0
16856,7,0,0,0
16856,8,0,0,0
16856,9,0,0,0
16856,10,0,0,0
16856,11,0,0,0
16856,12,0,0,0
16856,13,0,0,0
16856,14,4,0,0
16856,15,7,0,0
16856,16,1,0,0
16856,17,0,0,0
16856,18,2,0,0
16856,19,4,0,0
16856,20,3,0,0
16856,21,1,0,0
16856,22,0,0,0
16856,23,2,0,0
16856,24,1,0,0
16856,25,0,0,0
16856,26,0,0,0
16856,27,32,0,0
16856,28,25,0,0
16856,29,34,0,0
16856,30,0,0,0
16856,31,0,0,0
16856,32,0,0,0
16856,33,0,0,0
16856,34,0,0,0
16856,35,3,0,0
16856,36,5,0,0
16856,37,14,0,0
16856,38,15,0,0
16856,39,15,0,0
16856,40,1,0,0
16856,41,3,0,0
16856,42,26,0,0
16856,43,30,0,0
16856,44,4,0,0
16856,45,0,0,0
16856,46,5,0,0
17157,0,0,0,0
17157,1,0,0,0
17157,2,0,0,0
17157,3,0,0,0
17157,4,19,0,0
17157,5,0,0,0
17157,6,0,0,0
17157,7,0,0,0
17157,8,0,0,0
17157,9,0,0,0
17157,10,0,0,0
17157,11,0,0,0
17157,12,0,0,0
17157,13,0,0,0
17157,14,5,0,0
17157,15,2,0,0
17157,16,0,0,0
17157,17,0,0,0
17157,18,0,0,0
17157,19,1,0,0
17157,20,0,0,0
17157,21,0,0,0
17157,22,0,0,0
17157,23,1,0,0
17157,24,0,0,0
17157,25,0,0,0
17157,26,0,0,0
17157,27,15,0,0
17157,28,27,0,0
17157,29,19,0,0
17157,30,0,0,0
17157,31,0,0,0
17157,32,0,0,0
17157,33,0,0,0
17157,34,1,0,0
17157,35,0,0,0
17157,36,1,0,0
17157,37,17,0,0
17157,38,8,0,0
17157,39,8,0,0
17157,40,1,0,0
17157,41,0,0,0
17157,42,19,0,0
17157,43,24,0,0
17157,44,1,0,0
17157,45,0,0,0
17157,46,6,0,0
17458,0,0,0,0
17458,1,0,0,0
17458,2,0,0,0
17458,3,0,0,0
17458,4,14,0,0
17458,5,0,0,0
17458,6,0,0,0
17458,7,0,0,0
17458,8,0,0,0
17458,9,0,0,0
17458,10,0,0,0
17458,11,0,0,0
17458,12,0,0,0
17458,13,0,0,0
17458,14,5,0,0
17458,15,7,0,0
17458,16,1,0,0
17458,17,0,0,0
17458,18,0,0,0
17458,19,4,0,0
17458,20,1,0,0
17458,21,0,0,0
17458,22,0,0,0
17458,23,0,0,0
17458,24,0,0,0
17458,25,0,0,0
17458,26,0,0,0
17458,27,14,0,0
17458,28,13,0,0
17458,29,14,0,0
17458,30,0,0,0
17458,31,0,0,0
17458,32,0,0,0
17458,33,0,0,0
17458,34,0,0,0
17458,35,0,0,0
17458,36,7,0,0
17458,37,12,0,0
17458,38,16,0,0
17458,39,16,0,0
17458,40,0,0,0
17458,41,4,0,0
17458,42,20,0,0
17458,43,26,0,0
17458,44,3,0,0
17458,45,0,0,0
17458,46,3,0,0
17759,0,0,0,0
17759,1,0,0,0
17759,2,0,0,0
17759,3,0,0,0
17759,4,0,0,0
17759,5,0,0,0
17759,6,0,0,0
17759,7,0,0,0
17759,8,0,0,0
17759,9,0,0,0
17759,10,0,0,0
17759,11,0,0,0
17759,12,0,0,0
17759,13,0,0,0
17759,14,8,0,0
17759,15,3,0,0
17759,16,1,0,0
17759,17,0,0,0
17759,18,0,0,0
17759,19,0,0,0
17759,20,2,0,0
17759,21,0,0,0
17759,22,0,0,0
17759,23,2,0,0
17759,24,0,0,0
17759,25,0,0,0
17759,26,0,0,0
17759,27,0,0,0
17759,28,23,0,0
17759,29,0,0,0
17759,30,0,0,0
17759,31,0,0,0
17759,32,0,0,0
17759,33,0,0,0
17759,34,1,0,0
17759,35,0,0,0
17759,36,6,0,0
17759,37,15,0,0
17759,38,14,0,0
17759,39,14,0,0
17759,40,0,0,0
17759,41,0,0,0
17759,42,22,0,0
17759,43,29,0,0
17759,44,4,0,0
17759,45,0,0,0
17759,46,7,0,0
18060,0,0,0,0
18060,1,0,0,0
18060,2,0,0,0
18060,3,0,0,0
18060,4,0,0,0
18060,5,0,0,0
18060,6,0,0,0
18060,7,0,0,0
18060,8,0,0,0
18060,9,0,0,0
18060,10,0,0,0
18060,11,0,0,0
18060,12,0,0,0
18060,13,0,0,0
18060,14,4,0,0
18060,15,3,0,0
18060,16,1,0,0
18060,17,0,0,0
18060,18,0,0,0
18060,19,2,0,0
18060,20,1,0,0
18060,21,0,0,0
18060,22,0,0,0
18060,23,1,0,0
18060,24,0,0,0
18060,25,0,0,0
18060,26,0,0,0
18060,27,0,0,0
18060,28,25,0,0
18060,29,0,0,0
18060,30,0,0,0
18060,31,0,0,0
18060,32,0,0,0
18060,33,0,0,0
18060,34,0,0,0
18060,35,0,0,0
18060,36,2,0,0
18060,37,17,0,0
18060,38,8,0,0
18060,39,8,0,0
18060,40,1,0,0
18060,41,1,0,0
18060,42,25,0,0
18060,43,22,0,0
18060,44,4,0,0
18060,45,0,0,0
18060,46,6,0,0
18361,0,0,0,0
18361,1,0,0,0
18361,2,0,0,0
18361,3,0,0,0
18361,4,0,0,0
18361,5,0,0,0
18361,6,0,0,0
18361,7,0,0,0
18361,8,0,0,0
18361,9,0,0,0
18361,10,0,0,0
18361,11,0,0,0
18361,12,0,0,0
18361,13,0,0,0
18361,14,2,0,0
18361,15,6,0,0
18361,16,1,0,0
18361,17,0,0,0
18361,18,1,0,0
18361,19,2,0,0
18361,20,3,0,0
18361,21,0,0,0
18361,22,0,0,0
18361,23,2,0,0
18361,24,0,0,0
18361,25,0,0,0
18361,26,0,0,0
18361,27,0,0,0
18361,28,12,0,0
18361,29,0,0,0
18361,30,0,0,0
18361,31,0,0,0
18361,32,0,0,0
18361,33,0,0,0
18361,34,1,0,0
18361,35,0,0,0
18361,36,6,0,0
18361,37,9,0,0
18361,38,14,0,0
18361,39,14,0,0
18361,40,1,0,0
18361,41,1,0,0
18361,42,14,0,0
18361,43,24,0,0
18361,44,3,0,0
18361,45,0,0,0
18361,46,3,0,0
18662,0,0,0,0
18662,1,0,0,0
18662,2,0,0,0
18662,3,0,0,0
18662,4,0,0,0
18662,5,0,0,0
18662,6,0,0,0
18662,7,0,0,0
18662,8,0,0,0
18662,9,0,0,0
18662,10,0,0,0
18662,11,0,0,0
18662,12,0,0,0
18662,13,0,0,0
18662,14,7,0,0
18662,15,4,0,0
18662,16,4,0,0
18662,17,0,0,0
18662,18,0,0,0
18662,19,2,0,0
18662,20,2,0,0
18662,21,1,0,0
18662,22,0,0,0
18662,23,4,0,0
18662,24,0,0,0
18662,25,0,0,0
18662,26,0,0,0
18662,27,0,0,0
18662,28,27,0,0
18662,29,0,0,0
18662,30,0,0,0
18662,31,0,0,0
18662,32,0,0,0
18662,33,0,0,0
18662,34,1,0,0
18662,35,0,0,0
18662,36,3,0,0
18662,37,14,0,0
18662,38,16,0,0
18662,39,16,0,0
18662,40,1,0,0
18662,41,1,0,0
18662,42,27,0,0
18662,43,31,0,0
18662,44,2,0,0
18662,45,0,0,0
18662,46,4,0,0
18963,0,0,0,0
18963,1,0,0,0
18963,2,0,0,0
18963,3,0,0,0
18963,4,0,0,0
18963,5,0,0,0
18963,6,0,0,0
18963,7,0,0,0
18963,8,0,0,0
18963,9,0,0,0
18963,10,0,0,0
18963,11,0,0,0
18963,12,0,0,0
18963,13,0,0,0
18963,14,4,0,0
18963,15,3,0,0
18963,16,0,0,0
18963,17,0,0,0
18963,18,1,0,0
18963,19,0,0,0
18963,20,2,0,0
18963,21,0,0,0
18963,22,0,0,0
18963,23,1,0,0
18963,24,0,0,0
18963,25,0,0,0
18963,26,0,0,0
18963,27,0,0,0
18963,28,29,0,0
18963,29,0,0,0
18963,30,0,0,0
18963,31,0,0,0
18963,32,0,0,0
18963,33,0,0,0
18963,34,0,0,0
18963,35,0,0,0
18963,36,0,0,0
18963,37,15,0,0
18963,38,6,0,0
18963,39,6,0,0
18963,40,0,0,0
18963,41,0,0,0
18963,42,22,0,0
18963,43,21,0,0
18963,44,2,0,0
18963,45,0,0,0
18963,46,1,0,0
19264,0,0,0,0
19264,1,0,0,0
19264,2,0,0,0
19264,3,0,0,0
19264,4,0,0,0
19264,5,0,0,0
19264,6,0,0,0
19264,7,0,0,0
19264,8,0,0,0
19264,9,0,0,0
19264,10,0,0,0
19264,11,0,0,0
19264,12,0,0,0
19264,13,0,0,0
19264,14,7,0,0
19264,15,4,0,0
19264,16,2,0,0
19264,17,0,0,0
19264,18,0,0,0
19264,19,0,0,0
19264,20,2,0,0
19264,21,0,0,0
19264,22,0,0,0
19264,23,2,0,0
19264,24,1,0,0
19264,25,0,0,0
19264,26,0,0,0
19264,27,0,0,0
19264,28,16,0,0
19264,29,0,0,0
19264,30,0,0,0
19264,31,0,0,0
19264,32,0,0,0
19264,33,0,0,0
19264,34,0,0,0
19264,35,0,0,0
19264,36,2,0,0
19264,37,9,0,0
19264,38,12,0,0
19264,39,12,0,0
19264,40,0,0,0
19264,41,0,0,0
19264,42,14,0,0
19264,43,23,0,0
19264,44,2,0,0
19264,45,0,0,0
19264,46,1,0,0
19565,0,0,0,0
19565,1,0,0,0
19565,2,0,0,0
19565,3,0,0,0
19565,4,0,0,0
19565,5,0,0,0
19565,6,0,0,0
19565,7,0,0,0
19565,8,0,0,0
19565,9,0,0,0
19565,10,0,0,0
19565,11,0,0,0
19565,12,0,0,0
19565,13,0,0,0
19565,14,5,0,0
19565,15,8,0,0
19565,16,1,0,0
19565,17,0,0,0
19565,18,2,0,0
19565,19,0,0,0
19565,20,2,0,0
19565,21,0,0,0
19565,22,0,0,0
19565,23,2,0,0
19565,24,0,0,0
19565,25,0,0,0
19565,26,0,0,0
19565,27,0,0,0
19565,28,22,0,0
19565,29,0,0,0
19565,30,0,0,0
19565,31,0,0,0
19565,32,0,0,0
19565,33,0,0,0
19565,34,0,0,0
19565,35,0,0,0
19565,36,3,0,0
19565,37,9,0,0
19565,38,14,0,0
19565,39,14,0,0
19565,40,0,0,0
19565,41,0,0,0
19565,42,26,0,0
19565,43,28,0,0
19565,44,5,0,0
19565,45,0,0,0
19565,46,3,0,0
19866,0,0,0,0
19866,1,0,0,0
19866,2,0,0,0
19866,3,0,0,0
19866,4,0,0,0
19866,5,0,0,0
19866,6,0,0,0
19866,7,0,0,0
19866,8,0,0,0
19866,9,0,0,0
19866,10,0,0,0
19866,11,0,0,0
19866,12,0,0,0
19866,13,0,0,0
19866,14,8,0,0
19866,15,2,0,0
19866,16,2,0,0
19866,17,0,0,0
19866,18,0,0,0
19866,19,1,0,0
19866,20,2,0,0
19866,21,0,0,0
19866,22,0,0,0
19866,23,3,0,0
19866,24,2,0,0
19866,25,0,0,0
19866,26,0,0,0
19866,27,0,0,0
19866,28,25,0,0
19866,29,0,0,0
19866,30,0,0,0
19866,31,0,0,0
19866,32,0,0,0
19866,33,0,0,0
19866,34,0,0,0
19866,35,0,0,0
19866,36,2,0,0
19866,37,17,0,0
19866,38,8,0,0
19866,39,8,0,0
19866,40,0,0,0
19866,41,1,0,0
19866,42,26,0,0
19866,43,21,0,0
19866,44,5,0,0
19866,45,0,0,0
19866,46,5,0,0
20167,0,0,0,0
20167,1,0,0,0
20167,2,0,0,0
20167,3,0,0,0
20167,4,0,0,0
20167,5,0,0,0
20167,6,0,0,0
20167,7,0,0,0
20167,8,0,0,0
20167,9,0,0,0
20167,10,0,0,0
20167,11,0,0,0
20167,12,0,0,0
20167,13,0,0,0
20167,14,5,0,0
20167,15,4,0,0
20167,16,0,0,0
20167,17,0,0,0
20167,18,1,0,0
20167,19,1,0,0
20167,20,1,0,0
20167,21,0,0,0
20167,22,0,0,0
20167,23,1,0,0
20167,24,1,0,0
20167,25,0,0,0
20167,26,0,0,0
20167,27,0,0,0
20167,28,17,0,0
20167,29,0,0,0
20167,30,0,0,0
20167,31,0,0,0
20167,32,0,0,0
20167,33,0,0,0
20167,34,0,0,0
20167,35,0,0,0
20167,36,4,0,0
20167,37,12,0,0
20167,38,15,0,0
20167,39,15,0,0
20167,40,0,0,0
20167,41,1,0,0
20167,42,16,0,0
20167,43,24,0,0
20167,44,5,0,0
20167,45,0,0,0
20167,46,2,0,0
20468,0,0,0,0
20468,1,0,0,0
20468,2,0,0,0
20468,3,0,0,0
20468,4,0,0,0
20468,5,0,0,0
20468,6,0,0,0
20468,7,0,0,0
20468,8,0,0,0
20468,9,0,0,0
20468,10,0,0,0
20468,11,0,0,0
20468,12,0,0,0
20468,13,0,0,0
20468,14,2,0,0
20468,15,5,0,0
20468,16,0,0,0
20468,17,0,0,0
20468,18,0,0,0
20468,19,1,0,0
20468,20,0,0,0
20468,21,0,0,0
20468,22,0,0,0
20468,23,0,0,0
20468,24,0,0,0
20468,25,0,0,0
20468,26,0,0,0
20468,27,0,0,0
20468,28,23,0,0
20468,29,0,0,0
20468,30,0,0,0
20468,31,0,0,0
20468,32,0,0,0
20468,33,0,0,0
20468,34,0,0,0
20468,35,0,0,0
20468,36,5,0,0
20468,37,11,0,0
20468,38,15,0,0
20468,39,15,0,0
20468,40,0,0,0
20468,41,1,0,0
20468,42,21,0,0
20468,43,31,0,0
20468,44,4,0,0
20468,45,0,0,0
20468,46,4,0,0
20769,0,0,0,0
20769,1,0,0,0
20769,2,0,0,0
20769,3,0,0,0
20769,4,0,0,0
20769,5,0,0,0
20769,6,0,0,0
20769,7,0,0,0
20769,8,0,0,0
20769,9,0,0,0
20769,10,0,0,0
20769,11,0,0,0
20769,12,0,0,0
20769,13,0,0,0
20769,14,4,0,0
20769,15,5,0,0
20769,16,0,0,0
20769,17,0,0,0
20769,18,3,0,0
20769,19,1,0,0
20769,20,1,0,0
20769,21,2,0,0
20769,22,0,0,0
20769,23,0,0,0
20769,24,0,0,0
20769,25,0,0,0
20769,26,0,0,0
20769,27,0,0,0
20769,28,26,0,0
20769,29,0,0,0
20769,30,0,0,0
20769,31,0,0,0
20769,32,0,0,0
20769,33,0,0,0
20769,34,0,0,0
20769,35,0,0,0
20769,36,1,0,0
20769,37,16,0,0
20769,38,6,0,0
20769,39,6,0,0
20769,40,0,0,0
20769,41,1,0,0
20769,42,28,0,0
20769,43,20,0,0
20769,44,4,0,0
20769,45,0,0,0
20769,46,3,0,0
21070,0,0,0,0
21070,1,0,0,0
21070,2,0,0,0
21070,3,0,0,0
21070,4,0,0,0
21070,5,0,0,0
21070,6,0,0,0
21070,7,0,0,0
21070,8,0,0,0
21070,9,0,0,0
21070,10,0,0,0
21070,11,0,0,0
21070,12,0,0,0
21070,13,0,0,0
21070,14,8,0,0
21070,15,4,0,0
21070,16,1,0,0
21070,17,0,0,0
21070,18,1,0,0
21070,19,2,0,0
21070,20,1,0,0
21070,21,0,0,0
21070,22,0,0,0
21070,23,0,0,0
21070,24,1,0,0
21070,25,0,0,0
21070,26,0,0,0
21070,27,0,0,0
21070,28,21,0,0
21070,29,0,0,0
21070,30,0,0,0
21070,31,0,0,0
21070,32,0,0,0
21070,33,0,0,0
21070,34,0,0,0
21070,35,0,0,0
21070,36,5,0,0
21070,37,15,0,0
21070,38,15,0,0
21070,39,15,0,0
21070,40,0,0,0
21070,41,2,0,0
21070,42,13,0,0
21070,43,28,0,0
21070,44,2,0,0
21070,45,0,0,0
21070,46,5,0,0
21371,0,0,0,0
21371,1,0,0,0
21371,2,0,0,0
21371,3,0,0,0
21371,4,0,0,0
21371,5,0,0,0
21371,6,0,0,0
21371,7,0,0,0
21371,8,0,0,0
21371,9,0,0,0
21371,10,0,0,0
21371,11,0,0,0
21371,12,0,0,0
21371,13,0,0,0
21371,14,11,0,0
21371,15,10,0,0
21371,16,0,0,0
21371,17,0,0,0
21371,18,3,0,0
21371,19,3,0,0
21371,20,1,0,0
21371,21,0,0,0
21371,22,0,0,0
21371,23,0,0,0
21371,24,2,0,0
21371,25,0,0,0
21371,26,0,0,0
21371,27,0,0,0
21371,28,18,0,0
21371,29,0,0,0
21371,30,0,0,0
21371,31,0,0,0
21371,32,0,0,0
21371,33,0,0,0
21371,34,3,0,0
21371,35,0,0,0
21371,36,4,0,0
21371,37,11,0,0
21371,38,17,0,0
21371,39,17,0,0
21371,40,1,0,0
21371,41,2,0,0
21371,42,24,0,0
21371,43,31,0,0
21371,44,1,0,0
21371,45,0,0,0
21371,46,5,0,0
21672,0,0,0,0
21672,1,0,0,0
21672,2,0,0,0
21672,3,0,0,0
21672,4,0,0,0
21672,5,0,0,0
21672,6,0,0,0
21672,7,0,0,0
21672,8,0,0,0
21672,9,0,0,0
21672,10,0,0,0
21672,11,0,0,0
21672,12,0,0,0
21672,13,0,0,0
21672,14,1,0,0
21672,15,2,0,0
21672,16,0,0,0
21672,17,0,0,0
21672,18,0,0,0
21672,19,2,0,0
21672,20,2,0,0
21672,21,0,0,0
21672,22,0,0,0
21672,23,0,0,0
21672,24,2,0,0
21672,25,0,0,0
21672,26,0,0,0
21672,27,0,0,0
21672,28,27,0,0
21672,29,0,0,0
21672,30,0,0,0
21672,31,0,0,0
21672,32,0,0,0
21672,33,0,0,0
21672,34,0,0,0
21672,35,0,0,0
21672,36,3,0,0
21672,37,15,0,0
21672,38,6,0,0
21672,39,6,0,0
21672,40,2,0,0
21672,41,0,0,0
21672,42,25,0,0
21672,43,21,0,0
21672,44,4,0,0
21672,45,0,0,0
21672,46,4,0,0
21973,0,0,0,0
21973,1,0,0,0
21973,2,0,0,0
21973,3,0,0,0
21973,4,0,0,0
21973,5,0,0,0
21973,6,0,0,0
21973,7,0,0,0
21973,8,0,0,0
21973,9,0,0,0
21973,10,0,0,0
21973,11,0,0,0
21973,12,0,0,0
21973,13,0,0,0
21973,14,8,0,0
21973,15,11,0,0
21973,16,1,0,0
21973,17,0,0,0
21973,18,4,0,0
21973,19,2,0,0
21973,20,2,0,0
21973,21,2,0,0
21973,22,0,0,0
21973,23,0,0,0
21973,24,0,0,0
21973,25,0,0,0
21973,26,0,0,0
21973,27,0,0,0
21973,28,24,0,0
21973,29,0,0,0
21973,30,0,0,0
21973,31,0,0,0
21973,32,0,0,0
21973,33,0,0,0
21973,34,1,0,0
21973,35,0,0,0
21973,36,3,0,0
21973,37,15,0,0
21973,38,14,0,0
21973,39,14,0,0
21973,40,1,0,0
21973,41,1,0,0
21973,42,18,0,0
21973,43,33,0,0
21973,44,3,0,0
21973,45,0,0,0
21973,46,6,0,0
22274,0,0,0,0
22274,1,0,0,0
22274,2,0,0,0
22274,3,0,0,0
22274,4,0,0,0
22274,5,0,0,0
22274,6,0,0,0
22274,7,0,0,0
22274,8,0,0,0
22274,9,0,0,0
22274,10,0,0,0
22274,11,0,0,0
22274,12,0,0,0
22274,13,0,0,0
22274,14,17,0,0
22274,15,13,0,0
22274,16,0,0,0
22274,17,0,0,0
22274,18,9,0,0
22274,19,1,0,0
22274,20,2,0,0
22274,21,3,0,0
22274,22,0,0,0
22274,23,0,0,0
22274,24,4,0,0
22274,25,0,0,0
22274,26,0,0,0
22274,27,0,0,0
22274,28,17,0,0
22274,29,0,0,0
22274,30,0,0,0
22274,31,0,0,0
22274,32,0,0,0
22274,33,0,0,0
22274,34,1,0,0
22274,35,0,0,0
22274,36,5,0,0
22274,37,7,0,0
22274,38,14,0,0
22274,39,14,0,0
22274,40,0,0,0
22274,41,1,0,0
22274,42,26,0,0
22274,43,26,0,0
22274,44,0,0,0
22274,45,0,0,0
22274,46,3,0,0
22575,0,0,0,0
22575,1,0,0,0
22575,2,0,0,0
22575,3,0,0,0
22575,4,0,0,0
22575,5,0,0,0
22575,6,0,0,0
22575,7,0,0,0
22575,8,0,0,0
22575,9,0,0,0
22575,10,0,0,0
22575,11,0,0,0
22575,12,0,0,0
22575,13,0,0,0
22575,14,5,0,0
22575,15,2,0,0
22575,16,0,0,0
22575,17,0,0,0
22575,18,0,0,0
22575,19,2,0,0
22575,20,1,0,0
22575,21,3,0,0
22575,22,0,0,0
22575,23,0,0,0
22575,24,1,0,0
22575,25,0,0,0
22575,26,0,0,0
22575,27,0,0,0
22575,28,27,0,0
22575,29,0,0,0
22575,30,0,0,0
22575,31,0,0,0
22575,32,0,0,0
22575,33,0,0,0
22575,34,0,0,0
22575,35,0,0,0
22575,36,2,0,0
22575,37,17,0,0
22575,38,7,0,0
22575,39,7,0,0
22575,40,1,0,0
22575,41,1,0,0
22575,42,17,0,0
22575,43,21,0,0
22575,44,3,0,0
22575,45,0,0,0
22575,46,3,0,0
22876,0,0,0,0
22876,1,0,0,0
22876,2,0,0,0
22876,3,0,0,0
22876,4,0,0,0
22876,5,0,0,0
22876,6,0,0,0
22876,7,0,0,0
22876,8,0,0,0
22876,9,0,0,0
22876,10,0,0,0
22876,11,0,0,0
22876,12,0,0,0
22876,13,0,0,0
22876,14,4,0,0
22876,15,11,0,0
22876,16,0,0,0
22876,17,0,0,0
22876,18,4,0,0
22876,19,2,0,0
22876,20,3,0,0
22876,21,1,0,0
22876,22,0,0,0
22876,23,0,0,0
22876,24,3,0,0
22876,25,0,0,0
22876,26,0,0,0
22876,27,0,0,0
22876,28,25,0,0
22876,29,0,0,0
22876,30,0,0,0
22876,31,0,0,0
22876,32,0,0,0
22876,33,0,0,0
22876,34,0,0,0
22876,35,0,0,0
22876,36,4,0,0
22876,37,16,0,0
22876,38,14,0,0
22876,39,15,0,0
22876,40,0,0,0
22876,41,2,0,0
22876,42,23,0,0
22876,43,30,0,0
22876,44,5,0,0
22876,45,0,0,0
22876,46,5,0,0
23177,0,0,0,0
23177,1,0,0,0
23177,2,0,0,0
23177,3,0,0,0
23177,4,0,0,0
23177,5,0,0,0
23177,6,0,0,0
23177,7,0,0,0
23177,8,0,0,0
23177,9,0,0,0
23177,10,0,0,0
23177,11,0,0,0
23177,12,0,0,0
23177,13,0,0,0
23177,14,15,0,0
23177,15,6,0,0
23177,16,1,0,0
23177,17,0,0,0
23177,18,1,0,0
23177,19,1,0,0
23177,20,0,0,0
23177,21,1,0,0
23177,22,0,0,0
23177,23,0,0,0
23177,24,0,0,0
23177,25,0,0,0
23177,26,0,0,0
23177,27,0,0,0
23177,28,14,0,0
23177,29,0,0,0
23177,30,0,0,0
23177,31,0,0,0
23177,32,0,0,0
23177,33,0,0,0
23177,34,2,0,0
23177,35,0,0,0
23177,36,3,0,0
23177,37,8,0,0
23177,38,15,0,0
23177,39,15,0,0
23177,40,1,0,0
23177,41,0,0,0
23177,42,28,0,0
23177,43,27,0,0
23177,44,4,0,0
23177,45,0,0,0
23177,46,3,0,0
23478,0,0,0,0
23478,1,0,0,0
23478,2,0,0,0
23478,3,0,0,0
23478,4,0,0,0
23478,5,0,0,0
23478,6,0,0,0
23478,7,0,0,0
23478,8,0,0,0
23478,9,0,0,0
23478,10,0,0,0
23478,11,0,0,0
23478,12,0,0,0
23478,13,0,0,0
23478,14,3,0,0
23478,15,2,0,0
23478,16,0,0,0
23478,17,0,0,0
23478,18,0,0,0
23478,19,2,0,0
23478,20,0,0,0
23478,21,0,0,0
23478,22,0,0,0
23478,23,0,0,0
23478,24,0,0,0
23478,25,0,0,0
23478,26,0,0,0
23478,27,0,0,0
23478,28,27,0,0
23478,29,0,0,0
23478,30,0,0,0
23478,31,0,0,0
23478,32,0,0,0
23478,33,0,0,0
23478,34,1,0,0
23478,35,0,0,0
23478,36,3,0,0
23478,37,0,0,0
23478,38,7,0,0
23478,39,6,0,0
23478,40,2,0,0
23478,41,0,0,0
23478,42,22,0,0
23478,43,23,0,0
23478,44,0,0,0
23478,45,0,0,0
23478,46,6,0,0
23779,0,0,0,0
23779,1,0,0,0
23779,2,0,0,0
23779,3,0,0,0
23779,4,0,0,0
23779,5,0,0,0
23779,6,0,0,0
23779,7,0,0,0
23779,8,0,0,0
23779,9,0,0,0
23779,10,0,0,0
23779,11,0,0,0
23779,12,0,0,0
23779,13,0,0,0
23779,14,8,0,0
23779,15,7,0,0
23779,16,3,0,0
23779,17,0,0,0
23779,18,1,0,0
23779,19,2,0,0
23779,20,0,0,0
23779,21,1,0,0
23779,22,0,0,0
23779,23,0,0,0
23779,24,0,0,0
23779,25,0,0,0
23779,26,0,0,0
23779,27,0,0,0
23779,28,27,0,0
23779,29,0,0,0
23779,30,0,0,0
23779,31,0,0,0
23779,32,0,0,0
23779,33,0,0,0
23779,34,1,0,0
23779,35,0,0,0
23779,36,3,0,0
23779,37,0,0,0
23779,38,13,0,0
23779,39,13,0,0
23779,40,1,0,0
23779,41,1,0,0
23779,42,18,0,0
23779,43,31,0,0
23779,44,3,0,0
23779,45,0,0,0
23779,46,4,0,0
24080,0,0,0,0
24080,1,0,0,0
24080,2,0,0,0
24080,3,0,0,0
24080,4,0,0,0
24080,5,0,0,0
24080,6,0,0,0
24080,7,0,0,0
24080,8,0,0,0
24080,9,0,0,0
24080,10,0,0,0
24080,11,0,0,0
24080,12,0,0,0
24080,13,0,0,0
24080,14,9,0,0
24080,15,7,0,0
24080,16,0,0,0
24080,17,0,0,0
24080,18,1,0,0
24080,19,1,0,0
24080,20,0,0,0
24080,21,0,0,0
24080,22,0,0,0
24080,23,0,0,0
24080,24,0,0,0
24080,25,0,0,0
24080,26,0,0,0
24080,27,0,0,0
24080,28,15,0,0
24080,29,0,0,0
24080,30,0,0,0
24080,31,0,0,0
24080,32,0,0,0
24080,33,0,0,0
24080,34,0,0,0
24080,35,0,0,0
24080,36,2,0,0
24080,37,0,0,0
24080,38,14,0,0
24080,39,14,0,0
24080,40,0,0,0
24080,41,1,0,0
24080,42,24,0,0
24080,43,25,0,0
24080,44,2,0,0
24080,45,0,0,0
24080,46,0,0,0
24381,0,0,0,0
24381,1,0,0,0
24381,2,0,0,0
24381,3,0,0,0
24381,4,0,0,0
24381,5,0,0,0
24381,6,0,0,0
24381,7,0,0,0
24381,8,0,0,0
24381,9,0,0,0
24381,10,0,0,0
24381,11,0,0,0
24381,12,0,0,0
24381,13,0,0,0
24381,14,5,0,0
24381,15,2,0,0
24381,16,0,0,0
24381,17,0,0,0
24381,18,1,0,0
24381,19,1,0,0
24381,20,0,0,0
24381,21,1,0,0
24381,22,0,0,0
24381,23,0,0,0
24381,24,0,0,0
24381,25,0,0,0
24381,26,0,0,0
24381,27,0,0,0
24381,28,27,0,0
24381,29,0,0,0
24381,30,0,0,0
24381,31,0,0,0
24381,32,0,0,0
24381,33,0,0,0
24381,34,1,0,0
24381,35,0,0,0
24381,36,3,0,0
24381,37,0,0,0
24381,38,7,0,0
24381,39,7,0,0
24381,40,1,0,0
24381,41,0,0,0
24381,42,25,0,0
24381,43,21,0,0
24381,44,3,0,0
24381,45,0,0,0
24381,46,4,0,0
24682,0,0,0,0
24682,1,0,0,0
24682,2,0,0,0
24682,3,0,0,0
24682,4,0,0,0
24682,5,0,0,0
24682,6,0,0,0
24682,7,0,0,0
24682,8,0,0,0
24682,9,0,0,0
24682,10,0,0,0
24682,11,0,0,0
24682,12,0,0,0
24682,13,0,0,0
